date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index
2026-03-15,P1081,Apparel,H&M,CA,mobile,Spring,337.95,337.95,0.0,0,None,15,5069.25,62,0,102.04
2026-03-16,P1081,Apparel,H&M,CA,web,Spring,337.95,236.56,-30.0,30,Percentage Discount,16,3784.96,247,0,108.84
2026-03-17,P1081,Apparel,H&M,CA,app,Spring,337.95,219.67,-35.0,35,Buy One Get One,30,6590.1,300,0,204.08
2026-03-18,P1081,Apparel,H&M,CA,app,Spring,337.95,337.95,0.0,0,None,15,5069.25,299,0,102.04
2026-03-19,P1081,Apparel,H&M,CA,mobile,Spring,337.95,337.95,0.0,0,None,15,5069.25,265,0,102.04
2026-03-20,P1081,Apparel,H&M,CA,mobile,Spring,337.95,337.95,0.0,0,None,13,4393.35,163,0,88.44
2026-03-21,P1081,Apparel,H&M,CA,mobile,Spring,337.95,287.26,-15.0,15,Percentage Discount,15,4308.9,292,0,102.04
2026-03-22,P1081,Apparel,H&M,CA,app,Spring,337.95,337.95,0.0,0,None,15,5069.25,174,0,102.04
2026-03-23,P1081,Apparel,H&M,CA,web,Spring,337.95,236.56,-30.0,30,Percentage Discount,16,3784.96,253,0,108.84
2026-03-24,P1081,Apparel,H&M,CA,app,Spring,337.95,337.95,0.0,0,None,13,4393.35,402,0,88.44
2026-03-25,P1081,Apparel,H&M,CA,web,Spring,337.95,337.95,0.0,0,None,15,5069.25,152,0,102.04
2026-03-26,P1081,Apparel,H&M,CA,app,Spring,337.95,337.95,0.0,0,None,21,7096.95,187,0,142.86
2026-03-27,P1081,Apparel,H&M,CA,mobile,Spring,337.95,253.46,-25.0,25,Percentage Discount,20,5069.2,193,0,136.05
2026-03-28,P1081,Apparel,H&M,CA,web,Spring,337.95,236.56,-30.0,30,Clearance,22,5204.32,298,0,149.66
2026-03-29,P1081,Apparel,H&M,CA,web,Spring,337.95,337.95,0.0,0,None,15,5069.25,324,0,102.04
2026-03-30,P1081,Apparel,H&M,CA,mobile,Spring,337.95,337.95,0.0,0,None,18,6083.1,202,0,122.45
2026-03-31,P1081,Apparel,H&M,CA,mobile,Spring,337.95,202.77,-40.0,40,Clearance,24,4866.48,286,0,163.27
2026-01-01,P1081,Apparel,H&M,AU,app,Winter,337.95,304.15,-10.0,10,Percentage Discount,29,8820.35,248,0,197.28
2026-01-02,P1081,Apparel,H&M,AU,web,Winter,337.95,270.36,-20.0,20,Percentage Discount,23,6218.28,287,0,156.46
2026-01-03,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,15,5069.25,334,0,102.04
2026-01-04,P1081,Apparel,H&M,AU,mobile,Winter,337.95,236.56,-30.0,30,Flash Sale,26,6150.56,249,0,176.87
2026-01-05,P1081,Apparel,H&M,AU,mobile,Winter,337.95,287.26,-15.0,15,Percentage Discount,20,5745.2,372,0,136.05
2026-01-06,P1081,Apparel,H&M,AU,mobile,Winter,337.95,270.36,-20.0,20,Percentage Discount,19,5136.84,154,0,129.25
2026-01-07,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,16,5407.2,154,0,108.84
2026-01-08,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,17,5745.15,159,0,115.65
2026-01-09,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,15,5069.25,158,0,102.04
2026-01-10,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,18,6083.1,280,0,122.45
2026-01-11,P1081,Apparel,H&M,AU,app,Winter,337.95,168.97,-50.0,50,Clearance,12,2027.64,223,0,81.63
2026-01-12,P1081,Apparel,H&M,AU,mobile,Winter,337.95,219.67,-35.0,35,Buy One Get One,22,4832.74,202,0,149.66
2026-01-13,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,12,4055.4,331,0,81.63
2026-01-14,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,12,4055.4,345,0,81.63
2026-01-15,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,12,4055.4,246,0,81.63
2026-01-16,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,13,4393.35,228,0,88.44
2026-01-17,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,13,4393.35,263,0,88.44
2026-01-18,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,14,4731.3,308,0,95.24
2026-01-19,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,15,5069.25,276,0,102.04
2026-01-20,P1081,Apparel,H&M,AU,app,Winter,337.95,304.15,-10.0,10,Member Offer,18,5474.7,140,0,122.45
2026-01-21,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,18,6083.1,81,0,122.45
2026-01-22,P1081,Apparel,H&M,AU,app,Winter,337.95,270.36,-20.0,20,Percentage Discount,14,3785.04,241,0,95.24
2026-01-23,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,11,3717.45,281,0,74.83
2026-01-24,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,15,5069.25,307,0,102.04
2026-01-25,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,17,5745.15,292,0,115.65
2026-01-26,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,13,4393.35,268,0,88.44
2026-01-27,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,15,5069.25,229,0,102.04
2026-01-28,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,16,5407.2,238,0,108.84
2026-01-29,P1081,Apparel,H&M,AU,app,Winter,337.95,253.46,-25.0,25,Percentage Discount,30,7603.8,294,0,204.08
2026-01-30,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,19,6421.05,194,0,129.25
2026-01-31,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,11,3717.45,361,0,74.83
2026-02-01,P1081,Apparel,H&M,AU,app,Winter,337.95,236.56,-30.0,30,Flash Sale,20,4731.2,156,0,136.05
2026-02-02,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,15,5069.25,163,0,102.04
2026-02-03,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,11,3717.45,236,0,74.83
2026-02-04,P1081,Apparel,H&M,AU,web,Winter,337.95,253.46,-25.0,25,Percentage Discount,26,6589.96,323,0,176.87
2026-02-05,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,19,6421.05,304,0,129.25
2026-02-06,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,15,5069.25,344,0,102.04
2026-02-07,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,19,6421.05,187,0,129.25
2026-02-08,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,20,6759.0,134,0,136.05
2026-02-09,P1081,Apparel,H&M,AU,mobile,Winter,337.95,219.67,-35.0,35,Buy One Get One,24,5272.08,173,0,163.27
2026-02-10,P1081,Apparel,H&M,AU,web,Winter,337.95,219.67,-35.0,35,Buy One Get One,28,6150.76,396,0,190.48
2026-02-11,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,19,6421.05,202,0,129.25
2026-02-12,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,19,6421.05,224,0,129.25
2026-02-13,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,14,4731.3,181,0,95.24
2026-02-14,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,15,5069.25,311,0,102.04
2026-02-15,P1081,Apparel,H&M,AU,mobile,Winter,337.95,253.46,-25.0,25,Percentage Discount,18,4562.28,200,0,122.45
2026-02-16,P1081,Apparel,H&M,AU,app,Winter,337.95,304.15,-10.0,10,Percentage Discount,23,6995.45,336,0,156.46
2026-02-17,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,21,7096.95,228,0,142.86
2026-02-18,P1081,Apparel,H&M,AU,app,Winter,337.95,337.95,0.0,0,None,13,4393.35,332,0,88.44
2026-02-19,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,19,6421.05,236,0,129.25
2026-02-20,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,16,5407.2,246,0,108.84
2026-02-21,P1081,Apparel,H&M,AU,mobile,Winter,337.95,337.95,0.0,0,None,11,3717.45,294,0,74.83
2026-02-22,P1081,Apparel,H&M,AU,web,Winter,337.95,304.15,-10.0,10,Member Offer,15,4562.25,139,0,102.04
2026-02-23,P1081,Apparel,H&M,AU,app,Winter,337.95,168.97,-50.0,50,Clearance,26,4393.22,118,0,176.87
2026-02-24,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,15,5069.25,211,0,102.04
2026-02-25,P1081,Apparel,H&M,AU,web,Winter,337.95,337.95,0.0,0,None,21,7096.95,230,0,142.86
2026-02-26,P1081,Apparel,H&M,AU,app,Winter,337.95,202.77,-40.0,40,Flash Sale,27,5474.79,235,0,183.67
2026-02-27,P1081,Apparel,H&M,AU,web,Winter,337.95,253.46,-25.0,25,Percentage Discount,17,4308.82,397,0,115.65
2026-02-28,P1081,Apparel,H&M,AU,app,Winter,337.95,270.36,-20.0,20,Percentage Discount,27,7299.72,259,0,183.67
2026-03-01,P1081,Apparel,H&M,AU,app,Spring,337.95,337.95,0.0,0,None,17,5745.15,304,0,115.65
2026-03-02,P1081,Apparel,H&M,AU,mobile,Spring,337.95,168.97,-50.0,50,Clearance,22,3717.34,309,0,149.66
2026-03-03,P1081,Apparel,H&M,AU,mobile,Spring,337.95,287.26,-15.0,15,Percentage Discount,17,4883.42,184,0,115.65
2026-03-04,P1081,Apparel,H&M,AU,web,Spring,337.95,236.56,-30.0,30,Percentage Discount,18,4258.08,291,0,122.45
2026-03-05,P1081,Apparel,H&M,AU,mobile,Spring,337.95,337.95,0.0,0,None,19,6421.05,208,0,129.25
2026-03-06,P1081,Apparel,H&M,AU,web,Spring,337.95,253.46,-25.0,25,Percentage Discount,17,4308.82,150,0,115.65
2026-03-07,P1081,Apparel,H&M,AU,app,Spring,337.95,270.36,-20.0,20,Flash Sale,19,5136.84,207,0,129.25
2026-03-08,P1081,Apparel,H&M,AU,mobile,Spring,337.95,337.95,0.0,0,None,14,4731.3,204,0,95.24
2026-03-09,P1081,Apparel,H&M,AU,app,Spring,337.95,219.67,-35.0,35,Buy One Get One,22,4832.74,0,1,149.66
2026-03-10,P1081,Apparel,H&M,AU,web,Spring,337.95,337.95,0.0,0,None,14,4731.3,296,0,95.24
2026-03-11,P1081,Apparel,H&M,AU,mobile,Spring,337.95,337.95,0.0,0,None,10,3379.5,334,0,68.03
2026-03-12,P1081,Apparel,H&M,AU,app,Spring,337.95,337.95,0.0,0,None,18,6083.1,220,0,122.45
2026-03-13,P1081,Apparel,H&M,AU,app,Spring,337.95,337.95,0.0,0,None,20,6759.0,72,0,136.05
2026-03-14,P1081,Apparel,H&M,AU,app,Spring,337.95,236.56,-30.0,30,Flash Sale,18,4258.08,270,0,122.45
2026-03-15,P1081,Apparel,H&M,AU,app,Spring,337.95,337.95,0.0,0,None,14,4731.3,326,0,95.24
2026-03-16,P1081,Apparel,H&M,AU,app,Spring,337.95,337.95,0.0,0,None,15,5069.25,157,0,102.04
2026-03-17,P1081,Apparel,H&M,AU,mobile,Spring,337.95,337.95,0.0,0,None,18,6083.1,320,0,122.45
2026-03-18,P1081,Apparel,H&M,AU,mobile,Spring,337.95,337.95,0.0,0,None,16,5407.2,122,0,108.84
2026-03-19,P1081,Apparel,H&M,AU,app,Spring,337.95,270.36,-20.0,20,Percentage Discount,20,5407.2,317,0,136.05
2026-03-20,P1081,Apparel,H&M,AU,web,Spring,337.95,337.95,0.0,0,None,14,4731.3,207,0,95.24
2026-03-21,P1081,Apparel,H&M,AU,mobile,Spring,337.95,337.95,0.0,0,None,15,5069.25,371,0,102.04
2026-03-22,P1081,Apparel,H&M,AU,mobile,Spring,337.95,219.67,-35.0,35,Buy One Get One,29,6370.43,196,0,197.28
2026-03-23,P1081,Apparel,H&M,AU,app,Spring,337.95,337.95,0.0,0,None,20,6759.0,342,0,136.05
2026-03-24,P1081,Apparel,H&M,AU,web,Spring,337.95,304.15,-10.0,10,Percentage Discount,20,6083.0,208,0,136.05
2026-03-25,P1081,Apparel,H&M,AU,mobile,Spring,337.95,168.97,-50.0,50,Clearance,24,4055.28,184,0,163.27
2026-03-26,P1081,Apparel,H&M,AU,mobile,Spring,337.95,304.15,-10.0,10,Percentage Discount,18,5474.7,314,0,122.45
2026-03-27,P1081,Apparel,H&M,AU,web,Spring,337.95,337.95,0.0,0,None,11,3717.45,383,0,74.83
2026-03-28,P1081,Apparel,H&M,AU,mobile,Spring,337.95,337.95,0.0,0,None,21,7096.95,297,0,142.86
2026-03-29,P1081,Apparel,H&M,AU,app,Spring,337.95,337.95,0.0,0,None,14,4731.3,360,0,95.24
2026-03-30,P1081,Apparel,H&M,AU,web,Spring,337.95,337.95,0.0,0,None,17,5745.15,226,0,115.65
2026-03-31,P1081,Apparel,H&M,AU,web,Spring,337.95,270.36,-20.0,20,Flash Sale,19,5136.84,309,0,129.25
2026-01-01,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,22,7186.52,294,0,149.66
2026-01-02,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,14,4573.24,253,0,95.24
2026-01-03,P1082,Apparel,Adidas,CA,web,Winter,326.66,212.33,-35.0,35,Buy One Get One,21,4458.93,324,0,142.86
2026-01-04,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,10,3266.6,315,0,68.03
2026-01-05,P1082,Apparel,Adidas,CA,web,Winter,326.66,310.33,-5.0,5,Member Offer,6,1861.98,315,0,40.82
2026-01-06,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,16,5226.56,218,0,108.84
2026-01-07,P1082,Apparel,Adidas,CA,web,Winter,326.66,212.33,-35.0,35,Buy One Get One,21,4458.93,353,0,142.86
2026-01-08,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,22,7186.52,385,0,149.66
2026-01-09,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,17,5553.22,308,0,115.65
2026-01-10,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,18,5879.88,369,0,122.45
2026-01-11,P1082,Apparel,Adidas,CA,app,Winter,326.66,196.0,-40.0,40,Clearance,23,4508.0,339,0,156.46
2026-01-12,P1082,Apparel,Adidas,CA,web,Winter,326.66,277.66,-15.0,15,Percentage Discount,19,5275.54,257,0,129.25
2026-01-13,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,16,5226.56,319,0,108.84
2026-01-14,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,228.66,-30.0,30,Clearance,27,6173.82,60,0,183.67
2026-01-15,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,19,6206.54,247,0,129.25
2026-01-16,P1082,Apparel,Adidas,CA,app,Winter,326.66,228.66,-30.0,30,Clearance,12,2743.92,215,0,81.63
2026-01-17,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,16,5226.56,142,0,108.84
2026-01-18,P1082,Apparel,Adidas,CA,web,Winter,326.66,228.66,-30.0,30,Clearance,24,5487.84,375,0,163.27
2026-01-19,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,20,6533.2,268,0,136.05
2026-01-20,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,21,6859.86,320,0,142.86
2026-01-21,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,17,5553.22,226,0,115.65
2026-01-22,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,15,4899.9,150,0,102.04
2026-01-23,P1082,Apparel,Adidas,CA,app,Winter,326.66,212.33,-35.0,35,Buy One Get One,23,4883.59,180,0,156.46
2026-01-24,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,13,4246.58,298,0,88.44
2026-01-25,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,212.33,-35.0,35,Buy One Get One,22,4671.26,312,0,149.66
2026-01-26,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,17,5553.22,182,0,115.65
2026-01-27,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,16,5226.56,331,0,108.84
2026-01-28,P1082,Apparel,Adidas,CA,app,Winter,326.66,261.33,-20.0,20,Percentage Discount,19,4965.27,238,0,129.25
2026-01-29,P1082,Apparel,Adidas,CA,web,Winter,326.66,261.33,-20.0,20,Percentage Discount,20,5226.6,362,0,136.05
2026-01-30,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,17,5553.22,304,0,115.65
2026-01-31,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,16,5226.56,124,0,108.84
2026-02-01,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,14,4573.24,190,0,95.24
2026-02-02,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,16,5226.56,286,0,108.84
2026-02-03,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,24,7839.84,185,0,163.27
2026-02-04,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,15,4899.9,352,0,102.04
2026-02-05,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,19,6206.54,242,0,129.25
2026-02-06,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,16,5226.56,232,0,108.84
2026-02-07,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,18,5879.88,215,0,122.45
2026-02-08,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,13,4246.58,295,0,88.44
2026-02-09,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,18,5879.88,319,0,122.45
2026-02-10,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,17,5553.22,180,0,115.65
2026-02-11,P1082,Apparel,Adidas,CA,app,Winter,326.66,228.66,-30.0,30,Flash Sale,22,5030.52,376,0,149.66
2026-02-12,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,17,5553.22,292,0,115.65
2026-02-13,P1082,Apparel,Adidas,CA,app,Winter,326.66,261.33,-20.0,20,Percentage Discount,18,4703.94,240,0,122.45
2026-02-14,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,16,5226.56,345,0,108.84
2026-02-15,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,163.33,-50.0,50,Clearance,27,4409.91,269,0,183.67
2026-02-16,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,20,6533.2,306,0,136.05
2026-02-17,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,20,6533.2,178,0,136.05
2026-02-18,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,19,6206.54,278,0,129.25
2026-02-19,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,17,5553.22,318,0,115.65
2026-02-20,P1082,Apparel,Adidas,CA,app,Winter,326.66,326.66,0.0,0,None,27,8819.82,395,0,183.67
2026-02-21,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,14,4573.24,319,0,95.24
2026-02-22,P1082,Apparel,Adidas,CA,app,Winter,326.66,196.0,-40.0,40,Clearance,24,4704.0,278,0,163.27
2026-02-23,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,11,3593.26,30,0,74.83
2026-02-24,P1082,Apparel,Adidas,CA,web,Winter,326.66,326.66,0.0,0,None,14,4573.24,388,0,95.24
2026-02-25,P1082,Apparel,Adidas,CA,web,Winter,326.66,277.66,-15.0,15,Member Offer,13,3609.58,295,0,88.44
2026-02-26,P1082,Apparel,Adidas,CA,web,Winter,326.66,245.0,-25.0,25,Percentage Discount,24,5880.0,155,0,163.27
2026-02-27,P1082,Apparel,Adidas,CA,mobile,Winter,326.66,326.66,0.0,0,None,15,4899.9,189,0,102.04
2026-02-28,P1082,Apparel,Adidas,CA,web,Winter,326.66,196.0,-40.0,40,Clearance,24,4704.0,482,0,163.27
2026-03-01,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,10,3266.6,107,0,68.03
2026-03-02,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,15,4899.9,268,0,102.04
2026-03-03,P1082,Apparel,Adidas,CA,app,Spring,326.66,261.33,-20.0,20,Percentage Discount,27,7055.91,506,0,183.67
2026-03-04,P1082,Apparel,Adidas,CA,web,Spring,326.66,326.66,0.0,0,None,17,5553.22,168,0,115.65
2026-03-05,P1082,Apparel,Adidas,CA,app,Spring,326.66,228.66,-30.0,30,Flash Sale,20,4573.2,342,0,136.05
2026-03-06,P1082,Apparel,Adidas,CA,app,Spring,326.66,228.66,-30.0,30,Percentage Discount,22,5030.52,163,0,149.66
2026-03-07,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,326.66,0.0,0,None,16,5226.56,283,0,108.84
2026-03-08,P1082,Apparel,Adidas,CA,app,Spring,326.66,277.66,-15.0,15,Member Offer,23,6386.18,165,0,156.46
2026-03-09,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,13,4246.58,306,0,88.44
2026-03-10,P1082,Apparel,Adidas,CA,app,Spring,326.66,277.66,-15.0,15,Member Offer,23,6386.18,120,0,156.46
2026-03-11,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,16,5226.56,208,0,108.84
2026-03-12,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,326.66,0.0,0,None,16,5226.56,209,0,108.84
2026-03-13,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,21,6859.86,257,0,142.86
2026-03-14,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,293.99,-10.0,10,Percentage Discount,20,5879.8,347,0,136.05
2026-03-15,P1082,Apparel,Adidas,CA,app,Spring,326.66,245.0,-25.0,25,Percentage Discount,29,7105.0,303,0,197.28
2026-03-16,P1082,Apparel,Adidas,CA,web,Spring,326.66,326.66,0.0,0,None,16,5226.56,170,0,108.84
2026-03-17,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,326.66,0.0,0,None,16,5226.56,123,0,108.84
2026-03-18,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,16,5226.56,200,0,108.84
2026-03-19,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,277.66,-15.0,15,Member Offer,18,4997.88,341,0,122.45
2026-03-20,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,10,3266.6,129,0,68.03
2026-03-21,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,16,5226.56,381,0,108.84
2026-03-22,P1082,Apparel,Adidas,CA,app,Spring,326.66,310.33,-5.0,5,Member Offer,13,4034.29,207,0,88.44
2026-03-23,P1082,Apparel,Adidas,CA,app,Spring,326.66,326.66,0.0,0,None,20,6533.2,245,0,136.05
2026-03-24,P1082,Apparel,Adidas,CA,app,Spring,326.66,212.33,-35.0,35,Buy One Get One,28,5945.24,327,0,190.48
2026-03-25,P1082,Apparel,Adidas,CA,web,Spring,326.66,326.66,0.0,0,None,16,5226.56,203,0,108.84
2026-03-26,P1082,Apparel,Adidas,CA,app,Spring,326.66,293.99,-10.0,10,Percentage Discount,17,4997.83,245,0,115.65
2026-03-27,P1082,Apparel,Adidas,CA,web,Spring,326.66,326.66,0.0,0,None,16,5226.56,212,0,108.84
2026-03-28,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,326.66,0.0,0,None,17,5553.22,123,0,115.65
2026-03-29,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,326.66,0.0,0,None,14,4573.24,211,0,95.24
2026-03-30,P1082,Apparel,Adidas,CA,mobile,Spring,326.66,326.66,0.0,0,None,13,4246.58,169,0,88.44
2026-03-31,P1082,Apparel,Adidas,CA,app,Spring,326.66,245.0,-25.0,25,Percentage Discount,21,5145.0,232,0,142.86
2026-01-01,P1082,Apparel,Adidas,US,app,Winter,326.66,326.66,0.0,0,None,16,5226.56,181,0,108.84
2026-01-02,P1082,Apparel,Adidas,US,app,Winter,326.66,326.66,0.0,0,None,20,6533.2,368,0,136.05
2026-01-03,P1082,Apparel,Adidas,US,mobile,Winter,326.66,293.99,-10.0,10,Member Offer,17,4997.83,373,0,115.65
2026-01-04,P1082,Apparel,Adidas,US,web,Winter,326.66,326.66,0.0,0,None,10,3266.6,269,0,68.03
2026-01-05,P1082,Apparel,Adidas,US,app,Winter,326.66,326.66,0.0,0,None,17,5553.22,119,0,115.65
2026-01-06,P1082,Apparel,Adidas,US,app,Winter,326.66,326.66,0.0,0,None,17,5553.22,303,0,115.65
2026-01-07,P1082,Apparel,Adidas,US,mobile,Winter,326.66,261.33,-20.0,20,Flash Sale,24,6271.92,158,0,163.27
2026-01-08,P1082,Apparel,Adidas,US,web,Winter,326.66,261.33,-20.0,20,Percentage Discount,24,6271.92,196,0,163.27
2026-01-09,P1082,Apparel,Adidas,US,mobile,Winter,326.66,245.0,-25.0,25,Percentage Discount,11,2695.0,51,0,74.83
2026-01-10,P1082,Apparel,Adidas,US,web,Winter,326.66,277.66,-15.0,15,Percentage Discount,23,6386.18,255,0,156.46
2026-01-11,P1082,Apparel,Adidas,US,web,Winter,326.66,228.66,-30.0,30,Flash Sale,24,5487.84,278,0,163.27
2026-01-12,P1082,Apparel,Adidas,US,app,Winter,326.66,326.66,0.0,0,None,21,6859.86,344,0,142.86
2026-01-13,P1082,Apparel,Adidas,US,mobile,Winter,326.66,326.66,0.0,0,None,21,6859.86,326,0,142.86
2026-01-14,P1082,Apparel,Adidas,US,mobile,Winter,326.66,245.0,-25.0,25,Percentage Discount,13,3185.0,293,0,88.44
2026-01-15,P1082,Apparel,Adidas,US,mobile,Winter,326.66,326.66,0.0,0,None,21,6859.86,322,0,142.86
2026-01-16,P1082,Apparel,Adidas,US,mobile,Winter,326.66,326.66,0.0,0,None,14,4573.24,371,0,95.24
2026-01-17,P1082,Apparel,Adidas,US,web,Winter,326.66,326.66,0.0,0,None,11,3593.26,321,0,74.83
2026-01-18,P1082,Apparel,Adidas,US,app,Winter,326.66,326.66,0.0,0,None,16,5226.56,290,0,108.84
2026-01-19,P1082,Apparel,Adidas,US,app,Winter,326.66,326.66,0.0,0,None,15,4899.9,149,0,102.04
2026-01-20,P1082,Apparel,Adidas,US,web,Winter,326.66,326.66,0.0,0,None,11,3593.26,354,0,74.83
2026-01-21,P1082,Apparel,Adidas,US,web,Winter,326.66,245.0,-25.0,25,Percentage Discount,17,4165.0,157,0,115.65
2026-01-22,P1082,Apparel,Adidas,US,app,Winter,326.66,228.66,-30.0,30,Percentage Discount,21,4801.86,227,0,142.86
2026-01-23,P1082,Apparel,Adidas,US,mobile,Winter,326.66,326.66,0.0,0,None,13,4246.58,163,0,88.44
